,name,lat,lng,vicinity,open_now,rating,price_level,icon,id,photos,place_id,reference,scope,types,borough
65,Don Filippo,40.774559,-73.958913,"1133 Lexington Avenue, New York",True,4.5,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,97e573fc2e3961214e918b190430dd51537b7f2f,"[{'height': 490, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113052193626857802012/photos"">Don Filippo</a>'], 'photo_reference': 'CmRaAAAA8yLTCoecCMdNq3XOuXvrIYSsQSVObRsSn_7sVZiF8SbEIu4_vCD3DixMmSZ1ja_joBmqSnPyNeqxJQN3WR_z18a74Iox81Smd87zz5q_yQUwEI97NtkTIaXraQicJvxiEhB-KdIGX9KOe-0YR4ewDpNRGhTqjo6uZpte11paPvBzCWIuZaMytg', 'width': 736}]",ChIJ5Qe7Jb5YwokRCxZzLKCneyQ,CmRRAAAAagebXUEegtzf6nrXpVBM031io9T3-y-Lu62Cpv4GIK404o0WQMURUHz0G-3XtyTW9f5NDLrqgkom1RlLVbdP4GWPui6KCLwcAO4zXSVJhUnBa0AJSbrutSORq5DLsmuJEhAGX4bOC5ui3B7mtZSJljrRGhTgWhyl3Sbt_BaHdOi73k5YBLYIWQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
66,Casabianca Pizzeria,40.76944699999999,-73.9889156,"503 West 57th Street, New York",False,3.9,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,e2518eaa6ebd52dd857766b2ccb84101480b7987,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102284513479709703254/photos"">Greg Boas</a>'], 'photo_reference': 'CmRaAAAAzs7erqaQ0nznCciGd0e6Mqqu9dTsBZLUhe0NK4PEEnU0V_W_EfAoOOCb8us_FQG4mNJQTa8t5bhPqqJzLoKZxuK_msCGdmFSFym4jdE5hS3cpVfpgdbKnwUzG5lWwdMmEhBNIcP6h-Ct6eQuLw1gNsbKGhSKT7R71HoLqgTsRBdeKWxpnprjvw', 'width': 4421}]",ChIJO1vw31tYwokRUNixVTBGP7g,CmRSAAAAIYMthq0kfYeawy1GvwHPmwesUK9JjTBwiz9n9TWq1BUECA_v9A6JspUU6M7CH5Hhl1VDDNG_-m8qUSGGJ7JbuOK7bwRZ3jEWsqdm08K5g-Xcvb6HmXSbTO4JDaZWYc4iEhDt1SnDdRuW4m7G02v0SvK4GhTvNz3WyUSsrS-xvLYeYSDw_msnqw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
67,Farinella Bakery Pizza,40.76376399999999,-73.96735799999999,"788 Lexington Avenue, New York",True,4.1,,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,70d86d777f0916616e44842910566d03e1e1a6db,"[{'height': 3744, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110418113771881643336/photos"">Farinella Bakery Pizza</a>'], 'photo_reference': 'CmRaAAAAimG5qm5APs_jRnYHFre-xGgJ1zR8E1HU1IHrlKiyPJvJMtu3hkOkRj8mwIxnlJOLRXuIlTJ7WDXUjccccsdi1M_sgTGBNWQstTsmTiOGgrHuVFxAjxevRKenzFHmD-mZEhAZpDCrqhF4o2iOFAdNAsBqGhQBVZ6sTYtBEHKWEZgetbJuL0mXNw', 'width': 5616}]",ChIJc7NJbO9YwokRNHwb58ck4XM,CmRRAAAAvP9lepyCDkkC1dgcyFYzbMoo7roDTFaavSnam_kjVcOdIwDQHTW7KHh4bzXAZI4ceR6nANy4iHecd02gllzDXcQwCfrFTCLe0oGXjHWwkw7kenFwxT-S4qks10HWjgGPEhBMXcaPh5TrMOAROafQPBQUGhTuX-5tIiyLwqkCODUAwfLBAdwLeQ,GOOGLE,"['meal_delivery', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
68,B Side Pizza & Wine Bar,40.7638522,-73.9881876,"370 West 51st Street, New York",True,4.7,,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,d28a7958bcc64107ccd751ba6e4aed33eaee77d0,"[{'height': 523, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108076302381083431252/photos"">B Side Pizza &amp; Wine Bar</a>'], 'photo_reference': 'CmRaAAAAqViTkao3yA5-VXjhW9EyUBG_45bVCg8gwQR-bBjYfW7ukMLwyD6cCjwT9KUGkZ1t4U5jCGd9yZcns6_TJ6Ug-UOwBBE8BKGMdet_GHk7oUHXhfbGw-5nHXOLKO_5sqK1EhBZJsMXfzUuRc76xUSKQskRGhQtgihHF75grtnjV-h9KuVRZ-l4xw', 'width': 929}]",ChIJ5bwuMFdYwokRliCt_Efmc3U,CmRRAAAAOe5_Hd5hCWsPCd3mVvMnMoF2w9599x81G5gdep9dOMWM7HVWKnK_u0sCzZIEl7NuQ9G2T-kiGLSx9WV4i2bjyGgNHvtSofz_CV38aoYMS8Xls6tRKA9_jBdL19cOhsBfEhDJJONVHNjZdNfFRbmFGJVrGhTrege-m0MwhzFAJhqLYW4oVViuww,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
69,Italian Village,40.77274999999999,-73.952066,"1526 1st Avenue #1, New York",True,4.3,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,a4388c0cfae7039d8b8a88666c14f49a0ac76e44,"[{'height': 2952, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104289261261423099394/photos"">David S Mandel</a>'], 'photo_reference': 'CmRaAAAA0CzBqHuXI2k0FuQRHYqiyz9aGCNCnCD3DAYdk4McfPywGvkBSlZG08mUNMAh0gZg6PgK7_7ySPVmLHkx4IDhtb4i0vStatuKzzGZjBOTBhJwDG3rDoGa0lDW7xICfrenEhDIRfwemMq4usj4-HaG55UGGhT2A6uNwpNV25d5t4xOwVXX8mryVA', 'width': 5248}]",ChIJ8yF04LhYwokRqO1yxp4iSQA,ClRQAAAAioIXJ3BI3A3hAY8u_uXpyksWfui94hL9VZeL8ZZUPc_mBQhHYvPRTvaA35J74VT2vF_nXBeRDVTOGUuFOxTYKcP_3cworCc-5gQhw-3t-fASEIM7FXJDl2lZMq6tVl4bJYgaFI8CDP7qxZxHen5o-Xl1nWth1mrI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
70,John & Tony's Pizzeria,40.7604259,-73.9616128,"1097 1st Avenue, New York",True,3.7,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,afd1944b5952f04719403c1b7197ca24332002b2,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100509366556150204033/photos"">Magdalena 0</a>'], 'photo_reference': 'CmRaAAAACa1fVQBbfrrqwldV7uS1VcdEylvq6-BnSkinOBWPZ3yZ0086oAKZP3ATkng7ULEwQFfzl-HXmHvFo-3ylyFDQ0KNjiPHYxHAXHLNJqamriz61VmUDj797vH74vGMEZhfEhA6zQCuAPTqJr5X6s6yOm2DGhRq-zu9jeixImRayGYV4hkihWN5nQ', 'width': 3264}]",ChIJBRtDt-dYwokRvhDCIl2jdDg,CmRRAAAAWbaI4yMZLw5BmXN9mQCk3PYWpp6yQOFv-wjRkhKRYA-DqKmR4aBOlI8ur2uERLF5S13LPRM5wIxht-f4cZVXwccBzAySs9GJJ2VMQAeTvfQTaWzw8TyhxKzUHW3CUfY_EhC5-jlDYC-jYWRXw5IDnSN7GhRDK8Y1Y3sUn87J_8FvTIxim7t47A,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
71,Little Vincent's Pizza,40.769424,-73.958156,"1399 2nd Avenue, New York",True,3.9,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,6d58f66fada861cc45ed474e7d7d57db5f2b201b,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103237729589375373179/photos"">Sebastian Sinisterra</a>'], 'photo_reference': 'CmRaAAAAHIew3teFAD02KbmRLvYjaEYeAWd6y7z4WxD_qAQzIxPvaIGRK82Sq5Pr_4xyFjxYe2I_kafxXLHSlXFyfPyW4JhWN_56EMmUDoMkyMSgS9CxmB-Mg8toGlnjk1xzXFtgEhCXb68sQPK0UEasDq_JoG7QGhRpDunuSO4jqLSbGCNjKO_K26tguA', 'width': 4096}]",ChIJ90r0N8BYwokRT_Pu0DkD8Hk,CmRRAAAAQMK0d1FxX9Row0bmoqL-q21KeyKYMAMrGgJg6wyJtsyx-R4sN2kUEs7p3wPOXB5EEf6huXBAurBEUkrYYaOMWx9wasPasG_gP7IEM_f2I8YQa_KEzAFmVO4eyRT7ZDezEhA_9ivhMW6hm-gZtUXqnEBMGhTvSc4XKGOVYwiot81NTYhu5UwLEw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
72,Pizza Beach,40.7755894,-73.9565951,"1426 3rd Avenue, New York",True,4.2,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,de2ac74339de16d19420effb0917a02291380424,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101547677671464419325/photos"">Manuel Munassian</a>'], 'photo_reference': 'CmRaAAAAwtdFPUhv9en8JFFSXnABQQPd0aabRnzYtLbv2CobFRYMIcK8O0KDZwCqJdRK5GNHAtbxjg7z-ElVua7VrRHAD7g3RBYTQAdRKfFgoKKtFhaVt1EiOT8J0bY_U_RmVFvAEhCCAfBabvwA6rrr5fT-v3U4GhSvb5JxyoTaN4JRK18AEbPBSSAcAg', 'width': 5312}]",ChIJu3mvh75YwokRFvNXplc35To,CmRRAAAAnmIjdacWiRgLQlNHDrcjc_VIQcfIWr8RdT_UqJ_WC54TAnXN-mnk8xmqlNRbnSQXksilqs_qWchw0yQAuA8MlLaAAMyuY2b2JNeTGYkEwgWyUAvnyUGTCB_axRtLk5tXEhBtGVEowKjBevZC2JWu15DjGhREPcu81X31sWwWaRAm__LZGXCTKw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
73,Harlem Pizza Co.,40.802915,-73.951064,"135 West 116th Street, New York",False,4.3,,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,1747ceca6d27939de9baac37ae9a6371925a8a33,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115130651457935820673/photos"">Monica Michelle</a>'], 'photo_reference': 'CmRaAAAACZLrvrIamcXUvXASvR_iFRML-Vw0-YLWNV-90vnJjrHrxbQmp3Bh86qnx1sg_3AeP3U4Y47KqJYqs5nQOmFaMCX7EdQ6AFcAK7ykA7XGJ8EAQpGsKfQfyv7Dm_NdrT7sEhAJJ0eNauv3t6mSeRB7B_CsGhTwsDqWYAeQdiZucpdCTVCdAvtV2A', 'width': 4032}]",ChIJL3bZBRH2wokRYHnu2wYz604,CmRRAAAAyxe1Xii19hun6ZDxhBiyrf06_9WoTCAkB93G77H_FSFBcyQDy7k2yjF4LLmEcEY7jiBYi6dNpYm3eq59TU35gxooT_mWCaiUiEVsUCuf_faEDn8ZD4zeFXVDK1Xghy1VEhC626D8p6gAWwyAfgQ0r0WfGhQZ7c5Fjr1ctfvESoTvtTLhvFX9Qw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
74,Patsy's Pizzeria,40.79715279999999,-73.9348807,"2287 1st Avenue, New York",True,4.3,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,748a4b9f524b7ba7c04644ce63849b0af68ba29f,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104111246635874032234/photos"">ZAGAT</a>'], 'photo_reference': 'CmRaAAAATKZb94cq5h7MWdrfhgn-8YrIh3VkR-XcUTFHBGTBoLsWqPuan8VE0T45ncKYdXPzWK8XQiJIhdfn2-AdUsxOXTarsGmEJLt80-zajK15RvxpjhJOQRtq7NVRcu2q-UE2EhB2MMxqP0n-HPS7xn73TdaHGhQ0QainKQX-AFbhmfLYHTNJrhCbvw', 'width': 6048}]",ChIJvXfkSP31wokRJ1Lqb0Nk7qQ,CmRSAAAArkUddrdgceFdBH-luHyNyEYpzUqWtwDQi7xWLCcZA7dWyu8IqxCs_9ARqByiAJMz6Jf2wEVecArYLjus1oueqs-N-5IA0OKOezADPbzba-bdNtDqXoTGY0fXkRBzBpJfEhBPA2DHJauYRQvHtKAB9RzMGhRGShOxELV-6DdFQ3VmUqh3_H-6Vw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
75,Mama's Pizzeria,40.80045499999999,-73.965284,"941 Amsterdam Avenue, New York",True,3.9,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,79d9591e977ca62900e3c9672a0e89e9e37edc42,"[{'height': 634, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111897206487318850122/photos"">Mama&#39;s Pizzeria</a>'], 'photo_reference': 'CmRaAAAAdjzyWqR_fKPTIGmHDYu6wg8FGayCLT__7DvDFMIHVgONHHKNor0nkClnWXDFCBUJHzC9EBsPE07zuYoi_S_RcWdzfrYT5P-giQpV3Ry0I7aukRmHUyNtCQqIFtn7RHKUEhB9Ro0eUKMAIvUR7opLNkMfGhRnXzt-Df8Zqw2_QaEIZBmIljVg2g', 'width': 739}]",ChIJTV_tYSP2wokR-LRZM5XeKhw,CmRRAAAAfopFVIgwtT3ygcWCdTzJJH9LgoysBGWMTsVTN17o08-wvQArAP1sgZ2pdKgkhDbDdFv1FKmdgelxJV58KP6d806h9AR8kRgdnpIpvz3ShU9sVPZApZT470EH-HkLQINvEhBa4vFr2dfi3IWaI-McEITwGhQiiLv1YvtNe23DtkX2mygBG_oE5w,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
76,Cafe Viva Gourmet Pizza,40.7954788,-73.9710303,"2578 Broadway, New York",True,4.2,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,0e4bf1fafb761b86908675b3ae099dbdd86f919b,"[{'height': 2358, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115975215214103478030/photos"">Andreas Turanski</a>'], 'photo_reference': 'CmRZAAAARAHFUzYHi58zRjiODGTxlBEqXpgZXWxSdAOzsw5PhmJ5I19odBCplI1uQ8GUqSNuAB5MLk5hP8FHordKEytsEAJt4yfppf6G2OVOc1fw-7lgdOhGLvpqnG0numa3XUdfEhC2OwtnzRVQGUa59w2luO25GhTaN_UvR6pUKMJ6037G0WKzYUBbdw', 'width': 4191}]",ChIJ39rtLCb2wokRNA_Dd5ro2Xo,CmRRAAAAq4tUUwoQIRy1TJ6oBaTrXhtcEO5YYXhekMRragoWJysR-ic7SGjfhoeTwV9jZ_gVb3S_holPZUnO7y2178OIs7poejI92bz0XLNSMTymKXCUlwQsgFFXRX6-7uT1wunZEhAfzGJAmcMyA4oF9ETr4VlFGhTQFY1n1-TfCMJCog8fCvYrngz4_A,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
77,Telio,40.79248,-73.97394,"2481 Broadway, New York",True,4.3,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,4ac0c86da4a725fe1faf34dc599ef445fc71026b,"[{'height': 300, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103919499345496166513/photos"">Telio</a>'], 'photo_reference': 'CmRaAAAAnfM_7uSwmhmI6Eyz1Jrgvb1sZsZC2rs3PmFUnb3o0z4CZ9JyMOPwkUdO0VVJj1nX2a9EYJ07p8cu5OpWA54llXuo7RoEt0MlwyA-RTR8-3MymbinnkX-CR10s1629Yp2EhCgl_yG_luNJb-rfRYE85DcGhTJsyXin2pbjbTWu40-D-GQM9IpqA', 'width': 520}]",ChIJMZgTiYJYwokR_gtirtEUi2A,CmRRAAAAickHCv97mF6n6yFiLWi2E13ls-UPxJ4cH33ROAzXX8bGyqNwR0ByS5Byw_pFbEEpABX4NuNjAjDZ3FhQdHpioqhZQI6g4wJxsRA3gJtYL-u7lzffLYlL6mxYjZWQ78G6EhA5g6OECahhQ8yEMfDA-EEYGhTTrs6RzDuWiQPMWXEuqoW1A8o7og,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
78,Justino's Pizza,40.7695154,-73.9884723,"881 10th Avenue, New York",True,4.0,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,16e1a4b77773d667da025e8ce285c02b871c33d3,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101155043838282269967/photos"">Divaldo Camara Jr.</a>'], 'photo_reference': 'CmRaAAAAlHpu2qJ-9fcBiW8oLG63-fcGL8PY30s8--DkTxeqhLBAjJUrhpDtPkAKvAvgQqYQ51QuMlGyHWG2CGsV-ZrTjWjdA4MTIy5p2LA6I5IfBdO3aPRzMShJM3nmstvxljwIEhDh_9klfbRGSeBryG-VWY0qGhSD321hzEAZd_alFC3zptI_S3vx3A', 'width': 5312}]",ChIJZ_v9XVlYwokRV48Bjnvo-dw,CmRSAAAAPdW5vf7dNIMWqTSgRSS3HNESpxvyXCAoLzogfpgIEL4r5i6FI30OIKhWmPyUBEXYq5abLfXcdtTSenpLzzzwQwnJRkrtxkrH7dzsZwAPX3Z8UqHwctWmaizBcC2o1MRzEhDZ_iZ3ImlDQYRXDG1MOSV9GhQEkm0qaNL0dAlAryDsrWDQv038WA,GOOGLE,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
79,Uncle Mario's Brick Oven Pizza,40.7634542,-73.98919289999999,"739 9th Avenue, New York",True,3.9,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,d4cb941ae509895ed3ff9da70b3cca47ad386b19,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106175328294788072083/photos"">Marc Tribbia</a>'], 'photo_reference': 'CmRaAAAAap3-mMzqS8dclUK888wUniaKrM_dMgRl_fZFFDhVDQTfVszV-p5Hep6kG2G-BjBiPuKGTWLdYOG9jMK5aHfKp-vsIDy3GrhmJMjhLJAwAXpraxydYHON49AKeSOJ4EAxEhD83AU4fBK55Yj8GmMdTUeSGhRhASYKExW2OnRC6aBqCrf54_AzFQ', 'width': 2560}]",ChIJnzUR1VBYwokRLhhrlL3awf4,CmRSAAAAcL7_t_CFO5mcpHwkm6rbuNYn_Q2CU8mg-bXhfsGe8qcayE9coKtaxKoa9Df2iQhKmR6Upu-QphDp7pRPGORXyHdOj6jKy73yq1Pi1FoT77E77R0nDO1fZAzc-uE2W-DSEhA2xWBxBYi1LCpDZkntuL-PGhQGZfl-4K0hZAEakjztou0xLiS13g,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
80,Famous Original Ray's Pizza,40.7632138,-73.9813684,"831 7th Avenue, New York",True,3.1,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,7219d67fc2b02e7459aa363e8cb689b0ad97c22c,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114124010070850996178/photos"">Jenny Redo</a>'], 'photo_reference': 'CmRaAAAAU-E5szaWR97mdR28Th7B-D2fFeAcu6a1X17JwtGLHS5c3OAqa728UFjrbGtDl3Rl97_KQczeKJNP2YO6nf7xiCySOBLOXZQG7TxrzFj19ULKH1quBu7yuPsI7Ksrs9amEhBq4g78AtS5InEAIUREV9_tGhQypP1R6uVenL-qHaCrRNgEgotnKQ', 'width': 4032}]",ChIJb0QRbPhYwokRSddRM8s2FLI,CmRSAAAAZJWxru6wAloTb7_jdc1vqN2w0jbbuCihDfiDl1uXITvpzy51AseD7PEz9D-6Zclz_0oIrkcG7dgGnQtdz_iwDl8HTEHy_cysx8LCGK2xy1h76J54x6h5CGTJhu-CQ33WEhAYjaYRiAx7a1hn7MwpfdpyGhSjOro9NSDeBsICQfo9FFylANTvCQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
81,Gino's Pizza,40.77534099999999,-73.95122429999999,"345 East 83rd Street, New York",False,4.2,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,726222ba4a6c16732c7189a00e73859f6af9d453,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106391049103705850672/photos"">Michael Ostuni</a>'], 'photo_reference': 'CmRZAAAAg8bsRC4m8DViHQWMzMdRWMWLfknnO-dhlvzHyR25u6i_fkFSckTXUaPvjb0u9A7K1c6xFh4Tl3zDYbeXEsHnYOF_QYvni0dJSlyFsbYBWGTWJYzsNSmMOyDyF0sfyRKSEhCA8Qpfa88UoqXI7tSfRICDGhQFEO8EBQ_tSlgsNrfhjaHLTdK3wA', 'width': 4032}]",ChIJGZh1fblYwokROENWvTgd4hw,CmRRAAAAQRVBsUtOvsHwrE69TyAm5X_AqnksXmKnDus09eWg76wzHfHNPYd5HNb-mzkByW33GsSVCNKXKc_XOWoFCUi307n_pX172ycLv150-t2q9r-K_RwxXF_IrZJLvKp6bBlMEhDw4zGAXlPpfXKAPyEWysWcGhSqCzF5WOjrm3YX9TyJ9VvMjuci4Q,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
82,My Pie Pizzeria Romana,40.76069899999999,-73.969548,"690 Lexington Avenue, New York",False,4.6,,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,3e88aa833b5f774813beb0545121f2a0b592c378,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116857742493779004084/photos"">Patrick Riley</a>'], 'photo_reference': 'CmRaAAAA3ln2keBnhCDc3t-kgLfjKH3sQ9RxIXoodeCyzmIpudTijzrThv9KYWx7L6ppSkFDq7FLwzOyZIPoyqqBUnppbfmzE1B7l9kw0VD8fn4ldQBgZAyWzk2jcfzCecHLfpbAEhBNXvZEyxDvsoWcePYRwASwGhSsN8ik6GvCUlls2VHbAbHeVqm28g', 'width': 3264}]",ChIJ0wWJG-VYwokRdeKRNMvIHN4,CmRSAAAApv7XyJnf8W9CEaRCCKenshyx8AFokigAgI9bnnpch634Ue_QQ10r-R6dCTA6S93eEYyImreSih7wetd6zT8nIhYfQmBamhawoDo3YXB4dXaFcyt_axzDai-uKw6cT0eyEhANyUFvHzutHHnfxFPl4HLgGhSG07OCsRi_h4gltvxDb452u2KEag,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
83,Sal and Carmine Pizza,40.798367,-73.969394,"2671 Broadway, New York",False,4.2,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,ccadedf2ab2bd6a311459ba81c11edb26726def0,"[{'height': 624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104696212724919802780/photos"">Sal and Carmine Pizza</a>'], 'photo_reference': 'CmRaAAAAIXrvhIfAaQBN0ItzfyDTaaFJY8r7gqSXj--Gh-4dHXyci_VxfLLe-ItfHNk2Uet0OXU33Iv5TKKxTE4mLg8XVt1rd0imWpngyJWiT74CzPrGAAiXAmpLmfJkz0lmcW65EhDCUQaGnoI8efxk8kN_KGgZGhSSYy3-seS7VcI-wsHaB_aMVm7FRg', 'width': 960}]",ChIJs4RhwyX2wokRZ_3DWlaukaE,CmRSAAAAyEOv6Vtz0Oh8sxCIZxoKyf8xyG3Av-kTIuG5h7DXV4WDNaS-czkhPZjb4fbnc6hgbpwnbKpXdGH0MclgelUUNJju8MZMcHpqldC1lUN9zkMspbb1vT--BpDDW7_JzwldEhBIwk_28zbZYv6mwMkhY6VRGhR0If1AEoF5mMv8lWGmjPa7pis_zA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
84,Roma Pizza,40.7804229,-73.9530465,"1572 3rd Avenue, New York",True,3.9,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,8574fb7cd50a1c1c1a5e653cb4aad5a6a390be94,"[{'height': 300, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112329809732143222953/photos"">Roma Pizza</a>'], 'photo_reference': 'CmRaAAAACLk8Gk_ZpkU5gEFYQ7CexeidlBJZg5JU4PRsY7SAZ5K5VA_FYOeVsteg6dcm4cX60NGkzI7tf9l5Ra-b5nVR6wT21O6YWxuf_wdEcgWxohzdnPEW1xDuiDtAdaPIcdb9EhAoyCCWC8mzj3CDLdkOx8igGhQn6PIVha6XuTGQuhA0CLyVNznnig', 'width': 894}]",ChIJeTGYU7tYwokRjb9tJw4CYeg,CmRSAAAAJ3Q18SC5BYNyMHmREgQLKkvH7fpHiYcCsumd7MS1FKsKpmKyqaHbEgExXXEPzPLJacjYsHSp2o3q0cqd5B74g92nLcTEEAvMCegvoXNBBZqc7vqPlwEZh1hX8jj7Rmz1EhBUvaZBaMOb1R5VmRvVoWVoGhTn5CnJfwn0VOODrVxDy2lNT7QB2g,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
85,La Traviata Pizzeria,40.77514499999999,-73.98094999999999,"101 West 68th Street, New York",True,3.6,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,3b97f7554351cf787d3b61ff89c3bb1ca66b1b87,"[{'height': 295, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117134061926578083502/photos"">La Traviata Pizzeria</a>'], 'photo_reference': 'CmRaAAAAzbW5jPLe8RAAywUiwDbOfXcRxV-o98JmTnS3ty4UIP4WsRmKsWyNwnSoTSajCKKZIP560Dng_FHBuvNjWJ2byAy_ZUOfUXriHWZMdsefC1q7q3XNXrla2S70lRmwCnOsEhAmo36DvvqECpIKxDKcSUXwGhRnsJ9NAdMpS3Y8v3wfhqz7-JLLxQ', 'width': 854}]",ChIJ-4YKz4pYwokR8E_PydQfOCE,CmRRAAAA-6_oVOBkKuXEvPqdM80vHuvb8h-oUcwo2lB3-8XTVLSZA69CWjsNFjEutF_hYHsugaOOqZIAYnSszMJxKVx1OzZVx7SesT0raknb-gPfnk75JqL7YW2R0HT6MFTLF1jqEhAcQh8_R-dMsOxcgWGl09eUGhT0VYFZGgvKM7wGApOPqbLGqwu0HA,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
86,Sutton Pizza & Gyro,40.7618037,-73.9601575,"1140 1st Avenue, New York",True,4.2,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,164279797fa742b67e3b36ce576e156853279eaf,"[{'height': 4048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112143906549935504491/photos"">Greg Hogue</a>'], 'photo_reference': 'CmRaAAAAvEMKH-wrM_88hgH8EQyGNhIKmGcKvp5_1gVNomCmS_kz20PipIxeG-RjfZlZT7oyURgiEmvJKAtxtOPuRUTaQHJpe1a1lJ7Bdo9tynYyWp8QgAPQI-B3b5QKBJx3l1-uEhBKaX9JAMTXk36mbtNi1o-cGhSNZJdVqli1_l7R6aQjnYSTuyPqHQ', 'width': 3036}]",ChIJQVuVB-hYwokRQlAKzyjQBus,CmRSAAAAHdumdSR8-gDZKzrwMAgfxUhPTsqyj6StoVzd5YjxFU2sQz057cewxRY60-vkMci85HKT0iBh6JUZTUM-dNg-u-UIQi_Z4aamw12mYJDSq9owLNJbxj7EmsEY3MdqqSMZEhDf2Nn6Gq74F08nAlA0HuV6GhTuasWx7YSvqTT-CWjNHuI00dbduw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
